Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-5610783~Degradation of GLI2 by the proteasome	4	2.4691358024691357	0.01624204679644737	5717, 5719, 11047, 5689	128	47	11153	7.415558510638298	0.9999995823946757	0.13008139264654722	0.11253418137538534
REACTOME_PATHWAY	R-HSA-5678895~Defective CFTR causes cystic fibrosis	4	2.4691358024691357	0.017183626971336352	5717, 5719, 11047, 5689	128	48	11153	7.261067708333333	0.9999998231001482	0.1364045433034399	0.11800437636953105
KEGG_PATHWAY	hsa04613:Neutrophil extracellular trap formation	7	4.320987654320987	0.01728509469850481	5296, 207, 208, 71, 292, 7416, 3021	96	193	8865	3.34925518134715	0.9805631995982457	0.14761854073619068	0.13259541490905624
REACTOME_PATHWAY	R-HSA-9841251~Mitochondrial unfolded protein response (UPRmt)	3	1.8518518518518516	0.017472031877309852	3304, 3313, 207	128	18	11153	14.522135416666668	0.9999998640451535	0.13747730345567488	0.11893242751572321
GOTERM_BP_DIRECT	GO:0000375~RNA splicing, via transesterification reactions	3	1.8518518518518516	0.017880818772787774	6434, 10262, 8570	161	25	19416	14.471552795031057	0.9999999916577523	0.7090432367209306	0.7035414463293036
REACTOME_PATHWAY	R-HSA-5607764~CLEC7A (Dectin-1) signaling	5	3.0864197530864197	0.017938663714172562	5717, 5719, 7322, 11047, 5689	128	88	11153	4.950727982954545	0.9999999112157232	0.13992157697054597	0.12104698297563399
KEGG_PATHWAY	hsa04973:Carbohydrate digestion and absorption	4	2.4691358024691357	0.018042867215343133	5296, 207, 208, 3098	96	52	8865	7.103365384615384	0.9836728048633808	0.14761854073619068	0.13259541490905624
KEGG_PATHWAY	hsa04144:Endocytosis	8	4.938271604938271	0.018289022746076723	3304, 377, 10092, 7037, 3312, 10938, 2870, 57132	96	252	8865	2.9315476190476186	0.9845721905374671	0.14761854073619068	0.13259541490905624
REACTOME_PATHWAY	R-HSA-74160~Gene expression (Transcription)	28	17.28395061728395	0.01830533313174726	9862, 7001, 3021, 5717, 5719, 10914, 23165, 6603, 11047, 6426, 5437, 5515, 9939, 54815, 4869, 6628, 5571, 9112, 8148, 22880, 1350, 1349, 2976, 23054, 207, 208, 7329, 5689	128	1579	11153	1.5451037048765042	0.999999936487501	0.14155072257911458	0.12245636646755062
WIKIPATHWAYS	WP4936:Perturbations to host cell autophagy induced by SARS CoV 2 proteins	4	2.4691358024691357	0.018487781168245458	64422, 207, 5315, 8408	113	44	8749	7.038616251005631	0.9985962489489848	0.3454441963906633	0.3356304408113831
REACTOME_PATHWAY	R-HSA-9663891~Selective autophagy	5	3.0864197530864197	0.01862169227814979	5571, 7322, 3312, 7416, 8408	128	89	11153	4.895101825842697	0.9999999524336994	0.14276630746581506	0.12350797613542083
KEGG_PATHWAY	hsa00510:N-Glycan biosynthesis	4	2.4691358024691357	0.018979887404579388	23193, 8703, 11253, 3703	96	53	8865	6.969339622641509	0.9868414527820466	0.14791222598051523	0.1328592118320557
REACTOME_PATHWAY	R-HSA-187577~SCF(Skp2)-mediated degradation of p27/p21	4	2.4691358024691357	0.01915675333349546	5717, 5719, 11047, 5689	128	50	11153	6.970625	0.9999999708360214	0.14440006504323888	0.12492134946884434
REACTOME_PATHWAY	R-HSA-72165~mRNA Splicing - Minor Pathway	4	2.4691358024691357	0.01915675333349546	10262, 6426, 5437, 6628	128	50	11153	6.970625	0.9999999708360214	0.14440006504323888	0.12492134946884434
GOTERM_BP_DIRECT	GO:0042026~protein refolding	3	1.8518518518518516	0.01926736547937052	3304, 3313, 3312	161	26	19416	13.914954610606786	0.9999999980559994	0.7357279188604077	0.730019069829483
REACTOME_PATHWAY	R-HSA-2995383~Initiation of Nuclear Envelope (NE) Reformation	3	1.8518518518518516	0.019383702779538502	3837, 2010, 5515	128	19	11153	13.7578125	0.9999999763027101	0.1445708932899095	0.12506913399439215
WIKIPATHWAYS	WP5372:Involvement of secretase in neurodegenerative diseases	3	1.8518518518518516	0.019486995836836447	207, 208, 23435	113	17	8749	13.663196251952108	0.9990191965423484	0.3454441963906633	0.3356304408113831
REACTOME_PATHWAY	R-HSA-168273~Influenza Viral RNA Transcription and Replication	6	3.7037037037037033	0.019501759295517333	6152, 6165, 6187, 23165, 5437, 3921	128	136	11153	3.8440946691176467	0.9999999787285829	0.1445708932899095	0.12506913399439215
WIKIPATHWAYS	WP534:Glycolysis and gluconeogenesis	4	2.4691358024691357	0.019627511158560415	7167, 2023, 5315, 3098	113	45	8749	6.882202556538839	0.9990674487847725	0.3454441963906633	0.3356304408113831
REACTOME_PATHWAY	R-HSA-4608870~Asymmetric localization of PCP proteins	4	2.4691358024691357	0.020188412785266934	5717, 5719, 11047, 5689	128	51	11153	6.8339460784313735	0.9999999886528635	0.14843447760970852	0.12841154361776344
WIKIPATHWAYS	WP4566:Translation inhibitors in chronically activated PDGFRA cells	4	2.4691358024691357	0.0208053151810864	5296, 1981, 207, 208	113	46	8749	6.732589457483647	0.9993891920408894	0.3487367116067816	0.3388294186634071
REACTOME_PATHWAY	R-HSA-5358346~Hedgehog ligand biogenesis	4	2.4691358024691357	0.021250187700553633	5717, 5719, 11047, 5689	128	52	11153	6.702524038461538	0.9999999957095037	0.15372111586610168	0.13298504560991628
REACTOME_PATHWAY	R-HSA-9907900~Proteasome assembly	4	2.4691358024691357	0.021250187700553633	5717, 5719, 11047, 5689	128	52	11153	6.702524038461538	0.9999999957095037	0.15372111586610168	0.13298504560991628
GOTERM_BP_DIRECT	GO:0010506~regulation of autophagy	4	2.4691358024691357	0.021644446610771608	5296, 9110, 25989, 8408	161	72	19416	6.699792960662525	0.9999999998407378	0.796979444846626	0.7907953172435483
BIOCARTA	h_akap95Pathway:AKAP95 role in mitosis and chromosome dynamics	3	1.8518518518518516	0.02198076372644865	5571, 5499, 5515	33	12	1623	12.295454545454547	0.8069333033068607	0.8132882578786002	0.8132882578786002
WIKIPATHWAYS	WP3888:VEGFA VEGFR2 signaling	12	7.4074074074074066	0.022133947275009294	5717, 5296, 7001, 5496, 55379, 1981, 5499, 26986, 207, 23476, 71, 5515	113	432	8749	2.1506882989183875	0.9996212626925418	0.3541431564001487	0.34408227127514446
REACTOME_PATHWAY	R-HSA-69580~p53-Dependent G1/S DNA damage checkpoint	4	2.4691358024691357	0.022342099003412642	5717, 5719, 11047, 5689	128	53	11153	6.576061320754717	0.9999999984236153	0.15700934855222998	0.13582971513548547
REACTOME_PATHWAY	R-HSA-69563~p53-Dependent G1 DNA Damage Response	4	2.4691358024691357	0.022342099003412642	5717, 5719, 11047, 5689	128	53	11153	6.576061320754717	0.9999999984236153	0.15700934855222998	0.13582971513548547
REACTOME_PATHWAY	R-HSA-174084~Autodegradation of Cdh1 by Cdh1:APC/C	4	2.4691358024691357	0.022342099003412642	5717, 5719, 11047, 5689	128	53	11153	6.576061320754717	0.9999999984236153	0.15700934855222998	0.13582971513548547
REACTOME_PATHWAY	R-HSA-68875~Mitotic Prophase	6	3.7037037037037033	0.022404901465647088	5862, 23165, 23133, 2010, 3021, 5515	128	141	11153	3.707779255319149	0.9999999985118838	0.15700934855222998	0.13582971513548547
REACTOME_PATHWAY	R-HSA-9842860~Regulation of endogenous retroelements	6	3.7037037037037033	0.023017398108560707	9112, 22880, 7329, 6603, 3021, 54815	128	142	11153	3.6816681338028165	0.9999999991518231	0.1570790866422057	0.13589004596917684
REACTOME_PATHWAY	R-HSA-9678108~SARS-CoV-1 Infection	6	3.7037037037037033	0.023017398108560707	3837, 23193, 6187, 7329, 3921, 4869	128	142	11153	3.6816681338028165	0.9999999991518231	0.1570790866422057	0.13589004596917684
REACTOME_PATHWAY	R-HSA-389513~CTLA4 inhibitory signaling	3	1.8518518518518516	0.02345557406023604	207, 208, 5515	128	21	11153	12.447544642857142	0.9999999994328096	0.1570790866422057	0.13589004596917684
REACTOME_PATHWAY	R-HSA-1169091~Activation of NF-kappaB in B cells	4	2.4691358024691357	0.02346415407918564	5717, 5719, 11047, 5689	128	54	11153	6.454282407407408	0.9999999994372621	0.1570790866422057	0.13589004596917684
REACTOME_PATHWAY	R-HSA-174154~APC/C:Cdc20 mediated degradation of Securin	4	2.4691358024691357	0.02346415407918564	5717, 5719, 11047, 5689	128	54	11153	6.454282407407408	0.9999999994372621	0.1570790866422057	0.13589004596917684
REACTOME_PATHWAY	R-HSA-446203~Asparagine N-linked glycosylation	9	5.555555555555555	0.023584750844500915	1314, 23193, 377, 7844, 8703, 11253, 3098, 4758, 3703	128	306	11153	2.562729779411765	0.9999999994962739	0.1570790866422057	0.13589004596917684
REACTOME_PATHWAY	R-HSA-1632852~Macroautophagy	6	3.7037037037037033	0.02364066521370989	5571, 7322, 3312, 64422, 7416, 8408	128	143	11153	3.655922202797203	0.9999999995214961	0.1570790866422057	0.13589004596917684
GOTERM_MF_DIRECT	GO:0060090~molecular adaptor activity	6	3.7037037037037033	0.023709162053086454	23392, 10801, 1981, 55527, 9110, 4869	161	195	19208	3.670903010033445	0.9999758124624794	0.6337476321826068	0.626594724370162
REACTOME_PATHWAY	R-HSA-9692914~SARS-CoV-1-host interactions	5	3.0864197530864197	0.023855065062687867	3837, 6187, 7329, 3921, 4869	128	96	11153	4.538167317708333	0.9999999996070551	0.15733818647963982	0.1361141947694543
GOTERM_MF_DIRECT	GO:0003682~chromatin binding	10	6.172839506172839	0.02441260726234631	6472, 9112, 2521, 1487, 23054, 22880, 23133, 23476, 3151, 4869	161	500	19208	2.386086956521739	0.9999824241039387	0.6337476321826068	0.626594724370162
REACTOME_PATHWAY	R-HSA-69615~G1/S DNA Damage Checkpoints	4	2.4691358024691357	0.024616347174863072	5717, 5719, 11047, 5689	128	55	11153	6.336931818181818	0.9999999998048363	0.1591902948924916	0.1377164647007508
REACTOME_PATHWAY	R-HSA-5658442~Regulation of RAS by GAPs	4	2.4691358024691357	0.024616347174863072	5717, 5719, 11047, 5689	128	55	11153	6.336931818181818	0.9999999998048363	0.1591902948924916	0.1377164647007508
REACTOME_PATHWAY	R-HSA-1592230~Mitochondrial biogenesis	5	3.0864197530864197	0.024668284269850984	5571, 9551, 3313, 23054, 515	128	97	11153	4.491382087628866	0.9999999998139392	0.1591902948924916	0.1377164647007508
GOTERM_BP_DIRECT	GO:0000387~spliceosomal snRNP assembly	3	1.8518518518518516	0.025242668541609597	25804, 79084, 6628	161	30	19416	12.059627329192548	0.999999999996433	0.8675063755466498	0.8607749972688873
GOTERM_BP_DIRECT	GO:1990000~amyloid fibril formation	3	1.8518518518518516	0.025242668541609597	2521, 2010, 23435	161	30	19416	12.059627329192548	0.999999999996433	0.8675063755466498	0.8607749972688873
WIKIPATHWAYS	WP2366:Butyrate induced histone acetylation	2	1.2345679012345678	0.025440493218641676	47, 207	113	2	8749	77.42477876106194	0.9998850408478839	0.3893501570852987	0.3782890730771936
REACTOME_PATHWAY	R-HSA-389357~CD28 dependent PI3K/Akt signaling	3	1.8518518518518516	0.025611573058883633	5296, 207, 208	128	22	11153	11.881747159090908	0.9999999999218896	0.1640970073844187	0.1419612906692407
GOTERM_MF_DIRECT	GO:0035925~mRNA 3'-UTR AU-rich region binding	3	1.8518518518518516	0.02575046812480118	1994, 8570, 8087	161	30	19208	11.930434782608696	0.999990430237411	0.6337476321826068	0.626594724370162
GOTERM_MF_DIRECT	GO:0019787~ubiquitin-like protein transferase activity	3	1.8518518518518516	0.02575046812480118	7322, 64422, 7329	161	30	19208	11.930434782608696	0.999990430237411	0.6337476321826068	0.626594724370162
REACTOME_PATHWAY	R-HSA-15869~Metabolism of nucleotides	5	3.0864197530864197	0.026344639283254787	353, 51727, 10606, 4831, 471	128	99	11153	4.400647095959596	0.9999999999602335	0.16750058185158587	0.14490574305109324
KEGG_PATHWAY	hsa04218:Cellular senescence	6	3.7037037037037033	0.02648058377564435	5296, 5499, 207, 208, 292, 7416	96	157	8865	3.52906050955414	0.9976778856985062	0.19772216945614912	0.17760000176813395
REACTOME_PATHWAY	R-HSA-597592~Post-translational protein modification	26	16.049382716049383	0.026572029122690268	7322, 5862, 5717, 5719, 1314, 377, 3312, 23165, 8703, 55527, 11047, 7416, 4869, 3190, 9112, 6187, 3098, 10987, 23193, 1487, 7844, 11253, 7329, 5689, 4758, 3703	128	1480	11153	1.530711570945946	0.9999999999677501	0.16750058185158587	0.14490574305109324
REACTOME_PATHWAY	R-HSA-5357801~Programmed Cell Death	7	4.320987654320987	0.02670299130967311	5717, 3837, 5719, 207, 208, 11047, 5689	128	200	11153	3.0496484374999997	0.9999999999714166	0.16750058185158587	0.14490574305109324
KEGG_PATHWAY	hsa04150:mTOR signaling pathway	6	3.7037037037037033	0.027121182536020454	5296, 6520, 207, 208, 1857, 8408	96	158	8865	3.506724683544304	0.9979988623940977	0.19772216945614912	0.17760000176813395
WIKIPATHWAYS	WP4539:Synaptic signaling associated with autism spectrum disorder	4	2.4691358024691357	0.027266118061776128	5296, 5571, 207, 208	113	51	8749	6.07253166753427	0.9999405840213458	0.3999030649060499	0.38854218238030985
REACTOME_PATHWAY	R-HSA-212165~Epigenetic regulation of gene expression	9	5.555555555555555	0.02787635586470768	9862, 9112, 23054, 22880, 7329, 6603, 5437, 3021, 54815	128	316	11153	2.4816307357594938	0.999999999990313	0.17364646674057493	0.15022258438203584
UP_KW_BIOLOGICAL_PROCESS	KW-0321~Glycogen metabolism	3	1.8518518518518516	0.02829980182505308	5499, 207, 208	117	26	11434	11.276134122287967	0.8697455160861629	0.2640132958326858	0.24913930733506973
GOTERM_MF_DIRECT	GO:0043022~ribosome binding	4	2.4691358024691357	0.028301492561023472	7866, 23420, 3921, 6728	161	79	19208	6.040726472206934	0.9999970044933478	0.659871642343863	0.6524238811435937
GOTERM_BP_DIRECT	GO:0051085~chaperone cofactor-dependent protein refolding	3	1.8518518518518516	0.028476765664059486	3304, 3313, 3312	161	32	19416	11.305900621118013	0.9999999999998841	0.9465116632855045	0.9391672468875569
KEGG_PATHWAY	hsa04931:Insulin resistance	5	3.0864197530864197	0.029329481741730723	5296, 5571, 5499, 207, 208	96	109	8865	4.2359518348623855	0.9988026099155236	0.20713946480097323	0.18605889979910428
REACTOME_PATHWAY	R-HSA-69017~CDK-mediated phosphorylation and removal of Cdc6	4	2.4691358024691357	0.02952594657639823	5717, 5719, 11047, 5689	128	59	11153	5.907309322033898	0.9999999999978886	0.1777501616042229	0.1537727150556042
REACTOME_PATHWAY	R-HSA-72649~Translation initiation complex formation	4	2.4691358024691357	0.02952594657639823	6187, 1981, 26986, 3921	128	59	11153	5.907309322033898	0.9999999999978886	0.1777501616042229	0.1537727150556042
REACTOME_PATHWAY	R-HSA-9793380~Formation of paraxial mesoderm	4	2.4691358024691357	0.02952594657639823	5717, 5719, 11047, 5689	128	59	11153	5.907309322033898	0.9999999999978886	0.1777501616042229	0.1537727150556042
REACTOME_PATHWAY	R-HSA-8939902~Regulation of RUNX2 expression and activity	4	2.4691358024691357	0.02952594657639823	5717, 5719, 11047, 5689	128	59	11153	5.907309322033898	0.9999999999978886	0.1777501616042229	0.1537727150556042
REACTOME_PATHWAY	R-HSA-174184~Cdc20:Phospho-APC/C mediated degradation of Cyclin A	4	2.4691358024691357	0.02952594657639823	5717, 5719, 11047, 5689	128	59	11153	5.907309322033898	0.9999999999978886	0.1777501616042229	0.1537727150556042
UP_KW_BIOLOGICAL_PROCESS	KW-0813~Transport	31	19.1358024691358	0.029747976995232205	5862, 6576, 10928, 292, 25921, 8570, 6390, 3837, 1314, 377, 10938, 23165, 515, 6426, 7416, 9939, 738, 9551, 5296, 6520, 64422, 57132, 80727, 85406, 207, 10043, 208, 252839, 4711, 92609, 4712	117	2112	11434	1.4344324656824656	0.8828334770210194	0.2640132958326858	0.24913930733506973
GOTERM_BP_DIRECT	GO:0030833~regulation of actin filament polymerization	3	1.8518518518518516	0.030152738966370028	5296, 10092, 10456	161	33	19416	10.963297571993225	0.9999999999999805	0.9465116632855045	0.9391672468875569
GOTERM_BP_DIRECT	GO:0006470~protein dephosphorylation	4	2.4691358024691357	0.030295717641534093	5496, 5499, 92609, 5515	161	82	19416	5.882745038630511	0.9999999999999832	0.9465116632855045	0.9391672468875569
REACTOME_PATHWAY	R-HSA-174178~APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	4	2.4691358024691357	0.030828310621788688	5717, 5719, 11047, 5689	128	60	11153	5.808854166666667	0.999999999999367	0.18192759623516086	0.1573866384375528
REACTOME_PATHWAY	R-HSA-72662~Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	4	2.4691358024691357	0.030828310621788688	6187, 1981, 26986, 3921	128	60	11153	5.808854166666667	0.999999999999367	0.18192759623516086	0.1573866384375528
REACTOME_PATHWAY	R-HSA-179419~APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	4	2.4691358024691357	0.030828310621788688	5717, 5719, 11047, 5689	128	60	11153	5.808854166666667	0.999999999999367	0.18192759623516086	0.1573866384375528
GOTERM_MF_DIRECT	GO:0001618~virus receptor activity	4	2.4691358024691357	0.031132713484232653	3304, 6520, 7037, 3921	161	82	19208	5.8197242841993635	0.9999991776030174	0.6895896036757533	0.681806425304695
GOTERM_BP_DIRECT	GO:0010748~negative regulation of long-chain fatty acid import across plasma membrane	2	1.2345679012345678	0.03255977582977428	207, 208	161	4	19416	60.29813664596273	0.9999999999999984	0.9866234393065778	0.9789677773138984
GOTERM_MF_DIRECT	GO:0141052~histone H3 demethylase activity	2	1.2345679012345678	0.032907975496615754	8242, 23133	161	4	19208	59.65217391304347	0.9999996350476492	0.6942015783333705	0.6863663460722714
REACTOME_PATHWAY	R-HSA-176409~APC/C:Cdc20 mediated degradation of mitotic proteins	4	2.4691358024691357	0.03352249848971982	5717, 5719, 11047, 5689	128	62	11153	5.621471774193548	0.9999999999999479	0.19607914149009978	0.1696292238531967
GOTERM_BP_DIRECT	GO:0099072~regulation of postsynaptic membrane neurotransmitter receptor levels	3	1.8518518518518516	0.03361880606614502	7037, 25921, 1209	161	35	19416	10.336823425022184	0.9999999999999996	0.9866234393065778	0.9789677773138984
BIOCARTA	h_akapcentrosomePathway:Protein Kinase A at the Centrosome	3	1.8518518518518516	0.0337067175970804	5571, 5499, 5515	33	15	1623	9.836363636363636	0.9209206543184713	0.83143236739465	0.83143236739465
REACTOME_PATHWAY	R-HSA-69239~Synthesis of DNA	5	3.0864197530864197	0.03372356058241683	5717, 4173, 5719, 11047, 5689	128	107	11153	4.071626752336448	0.9999999999999567	0.19607914149009978	0.1696292238531967
REACTOME_PATHWAY	R-HSA-913531~Interferon Signaling	8	4.938271604938271	0.034006850600402455	3837, 3304, 3312, 1981, 23165, 7329, 5515, 4869	128	269	11153	2.5913104089219328	0.9999999999999668	0.19607914149009978	0.1696292238531967
UP_KW_MOLECULAR_FUNCTION	KW-1183~Host cell receptor for virus entry	4	2.4691358024691357	0.03413498750442122	3304, 6520, 7037, 3921	118	72	11859	5.583333333333334	0.8112057103576162	0.42967538864886357	0.42967538864886357
REACTOME_PATHWAY	R-HSA-611105~Respiratory electron transport	6	3.7037037037037033	0.03431931461978335	1349, 3313, 1350, 4711, 4712, 6390	128	158	11153	3.3088409810126582	0.9999999999999751	0.19607914149009978	0.1696292238531967
REACTOME_PATHWAY	R-HSA-9612973~Autophagy	6	3.7037037037037033	0.03431931461978335	5571, 7322, 3312, 64422, 7416, 8408	128	158	11153	3.3088409810126582	0.9999999999999751	0.19607914149009978	0.1696292238531967
WIKIPATHWAYS	WP4224:Purine metabolism and related disorders	3	1.8518518518518516	0.03449606579577498	353, 10606, 471	113	23	8749	10.09888418622547	0.9999957004320749	0.48570460640451174	0.4719061800862017
KEGG_PATHWAY	hsa00010:Glycolysis / Gluconeogenesis	4	2.4691358024691357	0.034890255363731595	7167, 2023, 5315, 3098	96	67	8865	5.513059701492537	0.9996731606381958	0.22979429398674497	0.20640814902349217
REACTOME_PATHWAY	R-HSA-176814~Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	4	2.4691358024691357	0.03491413771079785	5717, 5719, 11047, 5689	128	63	11153	5.532242063492064	0.9999999999999857	0.19615517577024216	0.1696950015582028
REACTOME_PATHWAY	R-HSA-6803529~FGFR2 alternative splicing	3	1.8518518518518516	0.03498866011509336	5437, 3185, 5725	128	26	11153	10.053786057692308	0.9999999999999867	0.19615517577024216	0.1696950015582028
REACTOME_PATHWAY	R-HSA-901042~Calnexin/calreticulin cycle	3	1.8518518518518516	0.03498866011509336	23193, 7844, 11253	128	26	11153	10.053786057692308	0.9999999999999867	0.19615517577024216	0.1696950015582028
UP_KW_MOLECULAR_FUNCTION	KW-0820~tRNA-binding	3	1.8518518518518516	0.035075541930519476	4141, 6165, 54888	118	30	11859	10.05	0.8198314000370737	0.42967538864886357	0.42967538864886357
GOTERM_BP_DIRECT	GO:0006412~translation	6	3.7037037037037033	0.03522841536002372	10987, 6152, 6165, 6187, 1981, 3921	161	219	19416	3.304007487450013	0.9999999999999999	0.9866234393065778	0.9789677773138984
GOTERM_BP_DIRECT	GO:0031669~cellular response to nutrient levels	3	1.8518518518518516	0.03540743671614295	5571, 1981, 8408	161	36	19416	10.049689440993788	0.9999999999999999	0.9866234393065778	0.9789677773138984
KEGG_PATHWAY	hsa04141:Protein processing in endoplasmic reticulum	6	3.7037037037037033	0.0355876119006021	23193, 3304, 7322, 3312, 11253, 3703	96	170	8865	3.2591911764705883	0.9997224198794771	0.22979429398674497	0.20640814902349217
KEGG_PATHWAY	hsa05225:Hepatocellular carcinoma	6	3.7037037037037033	0.0355876119006021	5296, 207, 208, 71, 6603, 1857	96	170	8865	3.2591911764705883	0.9997224198794771	0.22979429398674497	0.20640814902349217
REACTOME_PATHWAY	R-HSA-5633007~Regulation of TP53 Activity	6	3.7037037037037033	0.03593630430214294	5571, 8148, 207, 208, 5515, 54815	128	160	11153	3.2674804687499996	0.9999999999999944	0.20021655254051066	0.17320852259914857
WIKIPATHWAYS	WP5153:N glycan biosynthesis	4	2.4691358024691357	0.03627091655641376	23193, 8703, 11253, 3703	113	57	8749	5.433317807793821	0.9999977501798757	0.49105240876375555	0.4771020562420579
REACTOME_PATHWAY	R-HSA-9615933~Postmitotic nuclear pore complex (NPC) reformation	3	1.8518518518518516	0.03751141353712088	3837, 23165, 7329	128	27	11153	9.681423611111112	0.9999999999999988	0.20770208606665083	0.17968430188151732
REACTOME_PATHWAY	R-HSA-5619084~ABC transporter disorders	4	2.4691358024691357	0.0377859705376076	5717, 5719, 11047, 5689	128	65	11153	5.3620192307692305	0.999999999999999	0.20793874584192648	0.1798890376514325
KEGG_PATHWAY	hsa05164:Influenza A	6	3.7037037037037033	0.037933216400021175	5296, 207, 208, 71, 292, 7416	96	173	8865	3.202673410404624	0.9998399042457369	0.2381363029556885	0.21390119247789718
GOTERM_MF_DIRECT	GO:0043021~ribonucleoprotein complex binding	3	1.8518518518518516	0.037966108645961685	5499, 92609, 8087	161	37	19208	9.673325499412456	0.9999999642451634	0.764499369552774	0.7558707084968735
GOTERM_BP_DIRECT	GO:2001240~negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	3	1.8518518518518516	0.039092304231312734	3304, 7001, 207	161	38	19416	9.52075841778359	1.0	1.0	0.9932038834951457
REACTOME_PATHWAY	R-HSA-1799339~SRP-dependent cotranslational protein targeting to membrane	5	3.0864197530864197	0.03997339220206964	6152, 6165, 6187, 3921, 6728	128	113	11153	3.855434181415929	0.9999999999999999	0.21730989578943316	0.18799607484124875
REACTOME_PATHWAY	R-HSA-72706~GTP hydrolysis and joining of the 60S ribosomal subunit	5	3.0864197530864197	0.03997339220206964	6152, 6165, 6187, 1981, 3921	128	113	11153	3.855434181415929	0.9999999999999999	0.21730989578943316	0.18799607484124875
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	4	2.4691358024691357	0.040505030279075656	6152, 6165, 6187, 3921	161	92	19416	5.243316230083716	1.0	1.0	0.9932038834951457
REACTOME_PATHWAY	R-HSA-176408~Regulation of APC/C activators between G1/S and early anaphase	4	2.4691358024691357	0.04077505080266718	5717, 5719, 11047, 5689	128	67	11153	5.201958955223881	0.9999999999999999	0.22033265403609917	0.19061108086066106
GOTERM_MF_DIRECT	GO:0055131~C3HC4-type RING finger domain binding	2	1.2345679012345678	0.04096539707271179	3304, 3312	161	5	19208	47.72173913043478	0.9999999910342874	0.78902916970484	0.7801236486020767
WIKIPATHWAYS	WP623:Oxidative phosphorylation	4	2.4691358024691357	0.041278274076115534	9551, 515, 4711, 4712	113	60	8749	5.1616519174041295	0.9999996404292538	0.538146387955284	0.5228581382974634
KEGG_PATHWAY	hsa04919:Thyroid hormone signaling pathway	5	3.0864197530864197	0.041744113570131094	9862, 5296, 207, 208, 71	96	122	8865	3.7845799180327875	0.9999347143040431	0.25497755856350346	0.22902851499288143
REACTOME_PATHWAY	R-HSA-73856~RNA Polymerase II Transcription Termination	4	2.4691358024691357	0.04231321578903908	10914, 6426, 9939, 6628	128	68	11153	5.125459558823529	1.0	0.22727517702256317	0.19661709851673248
GOTERM_BP_DIRECT	GO:0032869~cellular response to insulin stimulus	4	2.4691358024691357	0.042730520846556846	5296, 207, 208, 5315	161	94	19416	5.1317563102947	1.0	1.0	0.9932038834951457
GOTERM_BP_DIRECT	GO:0000422~autophagy of mitochondrion	3	1.8518518518518516	0.04291596953575825	64422, 25989, 8408	161	40	19416	9.04472049689441	1.0	1.0	0.9932038834951457
REACTOME_PATHWAY	R-HSA-8939236~RUNX1 regulates transcription of genes involved in differentiation of HSCs	5	3.0864197530864197	0.0433298676004486	5717, 5719, 11047, 5689, 3021	128	116	11153	3.755724676724138	1.0	0.23135054308096664	0.20014272177350068
REACTOME_PATHWAY	R-HSA-388841~Costimulation by the CD28 family	4	2.4691358024691357	0.04388026407546704	5296, 207, 208, 5515	128	69	11153	5.051177536231885	1.0	0.2315329227981996	0.2003004995444848
REACTOME_PATHWAY	R-HSA-3371453~Regulation of HSF1-mediated heat shock response	4	2.4691358024691357	0.04388026407546704	3304, 3313, 3312, 23165	128	69	11153	5.051177536231885	1.0	0.2315329227981996	0.2003004995444848
REACTOME_PATHWAY	R-HSA-211163~AKT-mediated inactivation of FOXO1A	2	1.2345679012345678	0.04478210016974218	207, 208	128	4	11153	43.56640625	1.0	0.2349096131711037	0.20322169433754345
WIKIPATHWAYS	WP183:Proteasome degradation	4	2.4691358024691357	0.04480028486971517	5717, 5719, 7322, 5689	113	62	8749	4.995147016842706	0.9999999015642485	0.5632035812192764	0.5472034794800924
REACTOME_PATHWAY	R-HSA-1168372~Downstream signaling events of B Cell Receptor (BCR)	4	2.4691358024691357	0.04547603557377203	5717, 5719, 11047, 5689	128	70	11153	4.979017857142857	1.0	0.23580170855411542	0.20399345132440755
REACTOME_PATHWAY	R-HSA-6804758~Regulation of TP53 Activity through Acetylation	3	1.8518518518518516	0.04547792149371457	207, 208, 54815	128	30	11153	8.713281250000001	1.0	0.23580170855411542	0.20399345132440755
GOTERM_BP_DIRECT	GO:0006511~ubiquitin-dependent protein catabolic process	6	3.7037037037037033	0.0460673663714212	5717, 5719, 7322, 55527, 7329, 79084	161	236	19416	3.0660069480998002	1.0	1.0	0.9932038834951457
KEGG_PATHWAY	hsa04611:Platelet activation	5	3.0864197530864197	0.04607996319114074	5296, 5499, 207, 208, 71	96	126	8865	3.6644345238095237	0.9999765736045031	0.26188237360634314	0.23523062761985689
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	7	4.320987654320987	0.04619124082991832	7167, 3304, 3313, 7322, 3312, 71, 292	161	311	19208	2.685306864252761	0.9999999992031827	0.8178584250851084	0.8086275173527707
